part_id,date,on_hand_qty,consumption_qty,backorder_qty,blocked_qty,avg_weekly_demand,criticality_class,unit_cost,lead_time_days,days_of_coverage,inventory_value,inventory_turns,stock_status,demand_std,demand_mean,lead_time_weeks,safety_stock,reorder_point,vs_safety_stock,target_days,z_score,recommended_ss,recommended_rop,recommended_on_hand,current_value,recommended_value,potential_reduction
P00252,2024-12-23,40,7,1,0,3.967948717948718,C,528.44,39,70.56542810985461,21137.600000000002,5.158333333333333,Healthy,3.225742968771533,3.967948717948718,5.571428571428571,12.563104927315795,34.67024778445865,3.1839262850562142,21.0,1.28,9.745923822402558,31.853066679545414,11.903846153846153,21137.600000000002,6290.468461538462,14847.131538461541
P00253,2024-12-23,37,8,0,0,12.14102564102564,C,520.84,24,21.332629355860615,19271.08,17.063063063063062,Shortage,4.877133899156968,12.14102564102564,3.4285714285714284,14.90065035730127,56.527023983674894,2.483113093239593,21.0,1.28,11.559292398391289,53.18566602476491,36.42307692307692,19271.08,18970.595384615382,300.48461538461925
P00254,2024-12-23,82,11,0,0,9.435897435897436,B,740.26,34,60.83152173913044,60701.32,5.983739837398374,Healthy,3.930327881224272,9.435897435897436,4.857142857142857,14.29233426906049,60.12383610056232,5.737341322719447,30.0,1.65,14.29233426906049,60.12383610056232,40.43956043956044,60701.32,29935.78901098901,30765.53098901099
P00255,2024-12-23,70,1,0,0,8.14102564102564,C,1147.41,33,60.18897637795276,80318.70000000001,6.0476190476190474,Healthy,4.98313118035524,8.14102564102564,4.714285714285714,17.852301556421136,56.231422435542015,3.921063050541084,21.0,1.28,13.849058177102457,52.22817905622333,24.42307692307692,80318.70000000001,28023.28269230769,52295.41730769232
P00256,2024-12-23,497,19,0,0,13.987179487179487,B,4297.61,89,248.72777268560952,2135912.17,1.4634473507712944,Excess,5.646565818421852,13.987179487179487,12.714285714285714,33.221124007033175,211.0581203440295,14.96036076006282,30.0,1.65,33.221124007033175,211.0581203440295,59.94505494505494,2135912.17,257620.46758241754,1878291.7024175823
P00257,2024-12-23,614,31,0,0,40.81410256410256,C,1057.87,54,105.30673786712738,649532.1799999999,3.45656894679696,Excess,14.302629799775026,40.81410256410256,7.714285714285714,65.54622763377603,380.3978759854244,9.36743459029525,21.0,1.28,50.847982649232314,365.6996310008807,122.44230769230768,649532.1799999999,129528.0440384615,520004.1359615384
P00258,2024-12-23,62,8,0,0,11.564102564102564,B,3032.38,19,37.529933481152995,188007.56,9.698924731182796,Healthy,5.326960626097528,11.564102564102564,2.7142857142857144,14.480755188385311,45.8690335766637,4.281544656574873,30.0,1.65,14.480755188385311,45.8690335766637,49.560439560439555,188007.56,150286.0857142857,37721.4742857143
P00259,2024-12-23,109,9,0,0,8.551282051282051,C,1613.66,50,89.22638680659671,175888.94,4.079510703363915,Healthy,5.512794352372192,8.551282051282051,7.142857142857143,24.31037837287606,85.39096445346215,4.483681756332313,21.0,1.28,18.85896019229173,79.9395462728778,25.653846153846153,175888.94,41396.585384615384,134492.35461538463
P00260,2024-12-23,173,13,0,0,10.371794871794872,B,1314.97,48,116.75896168108775,227489.81,3.117533718689788,Excess,4.298863989051132,10.371794871794872,6.857142857142857,18.57416279602396,89.69504191690308,9.31401333668901,30.0,1.65,18.57416279602396,89.69504191690308,44.45054945054945,227489.81,58451.13901098901,169038.67098901098
P00261,2024-12-23,85,6,0,0,10.41025641025641,B,4244.5,27,57.1551724137931,360782.5,6.368627450980393,Healthy,4.3742233152011085,10.41025641025641,3.857142857142857,14.174826681474471,54.328672835320624,5.99654598324572,30.0,1.65,14.174826681474471,54.328672835320624,44.61538461538461,360782.5,189370.0,171412.5
P00262,2024-12-23,108,25,0,0,18.33974358974359,C,409.35,31,41.22195036700454,44209.8,8.830246913580249,Healthy,7.86375662904991,18.33974358974359,4.428571428571429,27.30522977017769,108.52409423904217,3.9552862550146264,21.0,1.28,21.182238852016635,102.40110332088112,55.019230769230774,44209.8,22522.12211538462,21687.677884615383
P00263,2024-12-23,159,8,0,0,14.096153846153847,B,853.64,38,78.95770804911324,135728.76,4.610062893081761,Healthy,6.403405189029376,14.096153846153847,5.428571428571429,24.617146267911586,101.13912428988962,6.4589127541260245,30.0,1.65,24.617146267911586,101.13912428988962,60.41208791208791,135728.76,51570.17472527472,84158.58527472528
P00264,2024-12-23,225,1,0,0,5.352564102564102,A,3692.57,88,294.251497005988,830828.25,1.2370370370370372,Excess,2.857484766260835,5.352564102564102,12.571428571428571,16.717070887481217,84.0064481768585,13.45929568130826,45.0,2.33,23.606530404746202,90.89590769412348,34.40934065934066,830828.25,127058.89903846153,703769.3509615385
P00265,2024-12-23,103,13,0,0,11.435897435897436,B,397.06,34,63.04708520179371,40897.18,5.773462783171522,Healthy,4.264148346961749,11.435897435897436,4.857142857142857,15.5062466515275,71.05203419731504,6.642484304211272,30.0,1.65,15.5062466515275,71.05203419731504,49.01098901098901,40897.18,19460.303296703296,21436.876703296704
P00266,2024-12-23,103,29,0,0,20.28846153846154,C,1352.93,28,35.53744075829383,139351.79,10.242718446601943,Healthy,6.917961302696621,20.28846153846154,4.0,22.829272298898847,103.983118452745,4.511751345003149,21.0,1.28,17.70998093490335,98.8638270887495,60.86538461538462,139351.79,82346.60480769232,57005.18519230769
P00267,2024-12-23,512,48,0,0,34.19230769230769,C,217.89,58,104.81889763779526,111559.68,3.472656250000001,Excess,12.87914813082303,34.19230769230769,8.285714285714286,61.16965897705346,344.4773512847458,8.370162733653073,21.0,1.28,47.452826357956624,330.76051866564893,102.57692307692308,111559.68,22350.485769230767,89209.19423076922
P00268,2024-12-23,297,34,0,0,31.371794871794872,C,427.4,46,66.26971802206783,126937.79999999999,5.4927048260381595,Healthy,10.572769618355082,31.371794871794872,6.571428571428571,44.72008383559927,250.8775929931084,6.641311342166452,21.0,1.28,34.69194382398004,240.84945298148918,94.11538461538461,126937.79999999999,40224.91538461538,86712.88461538461
P00269,2024-12-23,192,26,0,0,18.775641025641026,B,794.41,42,71.58210993513144,152526.72,5.085069444444445,Healthy,7.086173468462705,18.775641025641026,6.0,28.639890223859787,141.29373637770595,6.703936310483673,30.0,1.65,28.639890223859787,141.29373637770595,80.46703296703296,152526.72,63923.81565934065,88602.90434065936
P00270,2024-12-23,184,14,0,0,11.64102564102564,B,3295.81,52,110.6431718061674,606429.04,3.289855072463768,Excess,5.051922301587167,11.64102564102564,7.428571428571429,22.71921170826931,109.1954021844598,8.098872547282436,30.0,1.65,22.71921170826931,109.1954021844598,49.89010989010988,606429.04,164428.32307692306,442000.716923077
P00271,2024-12-23,254,7,0,0,8.974358974358974,A,4616.09,67,198.12,1172486.86,1.837270341207349,Excess,3.68947713394716,8.974358974358974,9.571428571428571,18.833765064029592,104.73120096146549,13.486416504425444,45.0,2.33,26.595559151023604,112.4929950484595,57.69230769230769,1172486.86,266312.8846153846,906173.9753846155
P00272,2024-12-23,266,30,0,0,25.33974358974359,C,202.26,48,73.48140652668859,53801.159999999996,4.953634085213033,Healthy,8.304290997194622,25.33974358974359,6.857142857142857,35.8804682540084,209.63871001225016,7.413504141498591,21.0,1.28,27.834545069776212,201.59278682801795,76.01923076923077,53801.159999999996,15375.649615384616,38425.51038461538
P00273,2024-12-23,117,19,0,0,20.92948717948718,C,1911.63,31,39.13139356814701,223660.71000000002,9.301994301994302,Healthy,7.401928414369291,20.92948717948718,4.428571428571429,25.701629085281006,118.38935802300995,4.552240623027449,21.0,1.28,19.938233472217995,112.62596240994694,62.78846153846153,223660.71000000002,120028.30673076923,103632.4032692308
P00274,2024-12-23,235,36,0,0,21.506410256410255,C,219.07,39,76.48882265275708,51481.45,4.75886524822695,Healthy,7.334845509177885,21.506410256410255,5.571428571428571,28.56657664592102,148.3880052173496,8.226396985287886,21.0,1.28,22.160738246532674,141.98216681796123,64.51923076923077,51481.45,14134.227884615386,37347.22211538461
P00275,2024-12-23,118,7,0,0,9.743589743589743,C,1039.59,45,84.77368421052633,122671.62,4.293785310734463,Healthy,4.233311515284756,9.743589743589743,6.428571428571429,17.71011613173397,80.3474787690966,6.662858623979379,21.0,1.28,13.738756756739079,76.37611939410172,29.230769230769226,122671.62,30388.015384615377,92283.60461538463
P00276,2024-12-23,97,5,0,0,7.147435897435898,B,1238.4,41,94.99910313901344,120124.8,3.8316151202749147,Excess,3.2721788877266027,7.147435897435898,5.857142857142857,13.066638941095157,54.930192054648266,7.423485139313884,30.0,1.65,13.066638941095157,54.930192054648266,30.63186813186813,120124.8,37934.505494505494,82190.2945054945
P00277,2024-12-23,191,18,0,0,14.91025641025641,C,1230.77,46,89.66981943250214,235077.07,4.059336823734729,Healthy,6.685923387740308,14.91025641025641,6.571428571428571,28.279728511161704,126.26141349284669,6.753954512845283,21.0,1.28,21.938213632901203,119.91989861458617,44.73076923076923,235077.07,55053.288846153846,180023.78115384615
P00278,2024-12-23,104,19,0,1,15.711538461538462,B,5445.91,22,46.33537331701346,566374.64,7.855769230769231,Healthy,5.4204030505829754,15.711538461538462,3.142857142857143,15.855423466331743,65.23454434545262,6.5592697805163755,30.0,1.65,15.855423466331743,65.23454434545262,67.33516483516483,566374.64,366701.2475274725,199673.3924725275
P00279,2024-12-23,69,1,0,0,5.583333333333333,A,10994.03,33,86.50746268656717,758588.0700000001,4.207729468599034,Healthy,2.8146124086191135,5.583333333333333,4.714285714285714,10.083481181711774,36.404909753140345,6.842874871938477,45.0,2.33,14.239097668720264,40.56052624014883,35.892857142857146,758588.0700000001,394607.1482142858,363980.9217857143
P00280,2024-12-23,593,34,0,0,29.243589743589745,B,1437.7,54,141.94563787812365,852556.1,2.5643620011242265,Excess,9.780409513737666,29.243589743589745,7.714285714285714,44.82175357353383,270.41516016694044,13.230182951836856,30.0,1.65,44.82175357353383,270.41516016694044,125.32967032967034,852556.1,180186.46703296705,672369.632967033
P00281,2024-12-23,155,6,0,0,6.096153846153846,A,10105.58,62,177.98107255520506,1566364.9,2.0451612903225804,Excess,2.777278422168576,6.096153846153846,8.857142857142858,13.63798438669982,67.63248988120532,11.365315841772098,45.0,2.33,19.25848704303672,73.25299253754221,39.18956043956044,1566364.9,396033.2381868132,1170331.6618131867
P00282,2024-12-23,52,1,0,0,4.980769230769231,B,2754.0,32,73.08108108108108,143208.0,4.980769230769231,Healthy,3.747637800253095,4.980769230769231,4.571428571428571,13.221097992083367,35.99032876131414,3.9331075248921814,30.0,1.65,13.221097992083367,35.99032876131414,21.346153846153847,143208.0,58787.307692307695,84420.69230769231
P00283,2024-12-23,26,1,0,0,4.185897435897436,A,5930.81,18,43.479326186830015,154201.06,8.371794871794872,Healthy,2.6047214876301874,4.185897435897436,2.5714285714285716,6.891796886238213,17.655533149974477,3.7726010254187456,45.0,2.33,9.7320525726879,20.495788836424165,26.90934065934066,154201.06,159594.1866758242,-5393.126675824198
P00284,2024-12-23,216,7,0,0,14.173076923076923,B,2827.57,50,106.68113975576662,610755.12,3.412037037037037,Excess,5.178321388920147,14.173076923076923,7.142857142857143,22.835415989503737,124.07167972576747,9.458991248474916,30.0,1.65,22.835415989503737,124.07167972576747,60.74175824175824,610755.12,171751.57335164835,439003.54664835165
P00285,2024-12-23,152,14,0,0,15.801282051282051,C,912.56,43,67.33630831643002,138709.12,5.405701754385965,Healthy,6.096450444575075,15.801282051282051,6.142857142857143,24.931373211567447,121.99639152658577,6.09673597639926,21.0,1.28,19.34070164291293,116.40571995793125,47.40384615384615,138709.12,43258.85384615384,95450.26615384615
P00286,2024-12-23,62,8,0,0,5.173076923076923,B,3853.73,38,83.89591078066914,238931.26,4.338709677419355,Healthy,4.382021129700477,5.173076923076923,5.428571428571429,16.84617042253219,44.92858800494977,3.6803616753795505,30.0,1.65,16.84617042253219,44.92858800494977,22.17032967032967,238931.26,85438.46456043956,153492.79543956043
P00287,2024-12-23,327,30,0,0,25.794871794871796,B,2066.75,39,88.73856858846918,675827.25,4.1019367991845055,Healthy,9.862092919743302,25.794871794871796,5.571428571428571,38.40929341027374,182.12357912455946,8.513564582068929,30.0,1.65,38.40929341027374,182.12357912455946,110.54945054945055,675827.25,228478.07692307694,447349.17307692306
P00288,2024-12-23,25,7,0,0,5.801282051282051,C,966.42,24,30.165745856353592,24160.5,12.066666666666666,Healthy,5.029487079337629,5.801282051282051,3.4285714285714284,15.366120757670505,35.25623064778039,1.6269558461930236,21.0,1.28,11.920384587768632,31.81049447787852,17.403846153846153,24160.5,16819.425,7341.075000000001
P00289,2024-12-23,146,22,0,0,18.987179487179485,C,356.43,33,53.825793382849426,52038.78,6.76255707762557,Healthy,8.168378983567633,18.987179487179485,4.714285714285714,29.26360145136427,118.77459046235327,4.989133010256791,21.0,1.28,22.701460519846226,112.21244953083523,56.96153846153845,52038.78,20302.80115384615,31735.97884615385
P00290,2024-12-23,120,3,0,0,8.435897435897436,C,1164.96,49,99.57446808510637,139795.2,3.655555555555556,Excess,6.739560134186501,8.435897435897436,7.0,29.421480100687262,88.4727621519693,4.078652725468999,21.0,1.28,22.823936078108908,81.87521812939096,25.307692307692307,139795.2,29482.44923076923,110312.75076923078
P00291,2024-12-23,159,9,0,0,9.448717948717949,B,1374.28,46,117.79375848032564,218510.52,3.0901467505241094,Excess,4.0004755713981295,9.448717948717949,6.571428571428571,16.920978077930055,79.01255316950514,9.396619939327437,30.0,1.65,16.920978077930055,79.01255316950514,40.494505494505496,218510.52,55650.789010989014,162859.73098901098
P00292,2024-12-23,54,12,0,2,4.134615384615385,C,334.17,49,91.42325581395349,18045.18,3.9814814814814814,Excess,3.192908550586275,4.134615384615385,7.0,13.938609273307915,42.88091696561561,3.874131123211025,21.0,1.28,10.812981739293413,39.755289431601106,12.403846153846155,18045.18,4144.99326923077,13900.18673076923
P00293,2024-12-23,114,13,0,0,8.897435897435898,B,769.12,43,89.68876080691642,87679.68000000001,4.058479532163743,Healthy,3.979268026675562,8.897435897435898,6.142857142857143,16.27317685657344,70.9288545122511,7.005393046776264,30.0,1.65,16.27317685657344,70.9288545122511,38.13186813186813,87679.68000000001,29327.982417582418,58351.69758241759
P00294,2024-12-23,816,13,0,0,20.833333333333332,B,3005.67,100,274.176,2452626.72,1.3276143790849673,Excess,8.998805177558625,20.833333333333332,14.285714285714286,56.12027283470273,353.73932045375034,14.540200159102136,30.0,1.65,56.12027283470273,353.73932045375034,89.28571428571428,2452626.72,268363.39285714284,2184263.3271428575
P00295,2024-12-23,159,14,0,0,19.32051282051282,C,320.21,32,57.60716655607166,50913.39,6.318658280922432,Healthy,8.487552312147917,19.32051282051282,4.571428571428571,29.942797786985444,118.26514210932976,5.3101250301035305,21.0,1.28,23.22835222263113,111.55069654497545,57.96153846153847,50913.39,18559.86423076923,32353.525769230768
P00296,2024-12-23,57,21,8,0,8.73076923076923,C,720.63,28,45.70044052863437,41075.909999999996,7.964912280701753,Healthy,6.673342397877183,8.73076923076923,4.0,22.0220299129947,56.945106836071616,2.5883172543674364,21.0,1.28,17.083756538565588,52.00683346164251,26.19230769230769,41075.909999999996,18874.96269230769,22200.947307692306
P00297,2024-12-23,207,17,0,0,17.544871794871796,C,1258.51,52,82.58823529411764,260511.57,4.407407407407407,Healthy,7.239981241036067,17.544871794871796,7.428571428571429,32.559223352924455,162.8925566862578,6.357645505122509,21.0,1.28,25.258064176814127,155.59139751014746,52.63461538461539,260511.57,66241.18980769231,194270.3801923077
P00298,2024-12-23,430,22,0,13,22.262820512820515,C,305.2,61,135.20299452922544,131236.0,2.692248062015504,Excess,7.902724870605059,22.262820512820515,8.714285714285714,38.492551914136065,232.49713066871482,11.17099227297752,21.0,1.28,29.860888757632825,223.86546751221158,66.78846153846155,131236.0,20383.838461538464,110852.16153846154
P00299,2024-12-23,276,10,0,0,18.935897435897434,C,692.47,39,102.02843601895736,191121.72,3.567632850241545,Excess,7.162338316301083,18.935897435897434,5.571428571428571,27.894723374966418,133.39472337496642,9.89434439947488,21.0,1.28,21.639542981792133,127.13954298179212,56.80769230769231,191121.72,39337.62269230769,151784.0973076923
P00300,2024-12-23,185,24,0,0,16.92948717948718,B,3351.06,32,76.49375236652783,619946.1,4.758558558558558,Healthy,6.404748419412242,16.92948717948718,4.571428571428571,22.594981420555538,99.98692281249693,8.187658867986423,30.0,1.65,22.594981420555538,99.98692281249693,72.55494505494505,619946.1,243135.97417582417,376810.1258241758
